engine_size,mileage,doors,owner_count,horsepower,car_age,brand_ford,brand_honda,brand_hyundai,brand_tesla,fuel_type_electric,fuel_type_hybrid,fuel_type_petrol,transmission_manual,mileage_per_year,hp_per_engine,age_x_mileage,multi_owner,is_new_car,price
1,62014,3,4,157,10,0,0,1,0,0,0,1,1,6201.4,157.0,620140,1,0,37219
2,164423,3,2,387,20,1,0,0,0,1,0,0,1,8221.15,193.5,3288460,0,0,42166
1,185458,2,4,311,3,0,0,1,0,0,0,1,1,61819.33,311.0,556374,1,1,42536
1,92122,2,4,398,15,0,0,1,0,1,0,0,0,6141.47,398.0,1381830,1,0,40185
4,14308,2,2,109,19,0,0,0,0,0,1,0,0,753.05,27.25,271852,0,0,49360
4,64252,3,2,251,6,0,1,0,0,1,0,0,0,10708.67,62.75,385512,0,0,61650
4,88211,3,4,278,7,0,0,1,0,1,0,0,1,12601.57,69.5,617477,1,0,58111
1,164136,3,4,342,16,0,0,0,1,0,0,0,0,10258.5,342.0,2626176,1,0,37315
1,189951,2,1,188,15,0,0,1,0,0,1,0,1,12663.4,188.0,2849265,0,0,31133
1,131534,3,2,93,15,0,0,0,0,0,1,0,1,8768.93,93.0,1973010,0,0,26044
3,13720,2,2,327,3,0,1,0,0,0,1,0,1,4573.33,109.0,41160,0,1,68763
4,131204,3,1,161,7,0,0,0,0,0,0,1,1,18743.43,40.25,918428,0,0,56239
2,179012,4,2,230,11,0,1,0,0,0,0,0,1,16273.82,115.0,1969132,0,0,39819
1,84993,2,1,218,7,0,0,0,0,0,1,0,1,12141.86,218.0,594951,0,0,41386
3,52113,4,1,186,8,0,0,1,0,0,0,1,0,6514.12,62.0,416904,0,0,52283
2,53926,2,2,122,18,0,0,1,0,0,0,1,0,2995.89,61.0,970668,0,0,35941
2,174275,3,3,371,15,0,0,0,0,0,0,1,0,11618.33,185.5,2614125,1,0,42622
3,141464,3,4,114,13,0,0,0,1,0,0,0,0,10881.85,38.0,1839032,1,0,38131
3,30905,4,2,334,9,0,0,0,0,0,0,1,1,3433.89,111.33,278145,0,0,61124
1,55385,3,3,331,8,1,0,0,0,0,0,0,1,6923.12,331.0,443080,1,0,49907
1,35653,2,1,376,10,0,0,0,0,1,0,0,0,3565.3,376.0,356530,0,0,50629
5,96865,3,3,303,9,0,0,0,0,0,0,1,0,10762.78,60.6,871785,1,0,62853
1,130813,3,2,104,20,0,0,0,0,0,1,0,0,6540.65,104.0,2616260,0,0,28934
1,150871,2,2,266,4,0,0,0,0,0,0,1,0,37717.75,266.0,603484,0,0,43911
1,196175,4,3,94,5,0,0,1,0,1,0,0,0,39235.0,94.0,980875,1,0,35739
1,20052,4,2,271,10,0,0,0,0,1,0,0,0,2005.2,271.0,200520,0,0,43174
2,142116,3,4,342,8,0,0,1,0,0,0,1,0,17764.5,171.0,1136928,1,0,47460
4,155943,2,3,105,3,0,0,0,0,1,0,0,0,51981.0,26.25,467829,1,1,46256
2,156306,4,1,292,10,0,0,1,0,0,0,0,1,15630.6,146.0,1563060,0,0,46363
2,26381,4,3,346,9,0,1,0,0,0,0,0,1,2931.22,173.0,237429,1,0,58052
3,153346,3,3,87,15,1,0,0,0,0,0,1,1,10223.07,29.0,2300190,1,0,36356
3,88108,2,3,257,12,0,0,0,0,0,0,0,1,7342.33,85.67,1057296,1,0,44635
4,54892,4,3,326,5,0,0,0,1,0,0,0,0,10978.4,81.5,274460,1,0,65647
4,186593,3,1,211,17,1,0,0,0,0,1,0,1,10976.06,52.75,3172081,0,0,47356
1,96501,3,1,205,18,0,0,1,0,0,0,1,0,5361.17,205.0,1737018,0,0,31771
4,88391,3,1,376,5,0,0,0,0,1,0,0,1,17678.2,94.0,441955,0,0,63985
2,22920,3,3,148,9,0,0,1,0,0,0,1,0,2546.67,74.0,206280,1,0,49007
5,21702,4,4,361,10,0,1,0,0,0,0,0,0,2170.2,72.2,217020,1,0,64054
2,6894,2,4,131,16,0,0,0,0,0,1,0,1,430.88,65.5,110304,1,0,38512
4,35985,3,1,198,3,0,0,0,0,0,0,1,1,11995.0,49.5,107955,0,1,64039
4,164359,3,4,367,2,0,1,0,0,0,0,1,0,82179.5,91.75,328718,1,1,62606
2,130702,4,4,326,15,0,1,0,0,0,0,0,0,8713.47,163.0,1960530,1,0,40161
3,78527,3,4,281,3,0,0,0,0,0,0,0,0,26175.67,93.67,235581,1,1,52789
5,151511,3,4,123,15,0,0,1,0,0,0,1,1,10100.73,24.6,2272665,1,0,45353
4,133676,2,4,244,17,0,0,0,1,0,0,0,1,7863.29,61.0,2272492,1,0,44194
1,47235,3,2,169,9,0,1,0,0,0,0,0,0,5248.33,169.0,425115,0,0,41046
3,163731,4,1,108,2,1,0,0,0,0,0,0,1,81865.5,36.0,327462,0,1,47426
2,29976,2,3,332,19,0,1,0,0,0,0,0,0,1577.68,166.0,569544,1,0,42303
1,87643,4,4,219,4,0,0,0,1,0,0,0,1,21910.75,219.0,350572,1,0,39369
2,112631,2,2,190,10,0,0,1,0,0,1,0,1,11263.1,95.0,1126310,0,0,45316
1,61697,2,3,247,10,0,0,1,0,0,0,0,1,6169.7,247.0,616970,1,0,44931
4,75382,3,2,370,5,1,0,0,0,1,0,0,1,15076.4,92.5,376910,0,0,66155
2,21651,3,4,399,19,0,1,0,0,0,0,1,1,1139.53,199.5,411369,1,0,47160
4,185116,3,4,189,19,0,0,1,0,0,1,0,0,9742.95,47.25,3517204,1,0,36580
1,19633,4,4,141,13,0,0,0,1,0,1,0,0,1510.23,141.0,255229,1,0,34008
2,84164,3,4,288,8,0,0,0,0,0,0,0,1,10520.5,144.0,673312,1,0,46357
2,5569,3,3,371,11,0,0,0,0,0,0,1,0,506.27,185.5,61259,1,0,53959
1,195972,2,3,192,13,0,0,0,0,1,0,0,0,15074.77,192.0,2547636,1,0,29672
1,72509,3,2,313,17,0,0,0,0,0,0,0,1,4265.24,313.0,1232653,0,0,39596
1,128425,3,1,144,6,0,1,0,0,0,0,1,0,21404.17,144.0,770550,0,0,39726
3,106126,3,4,75,20,1,0,0,0,0,0,0,1,5306.3,25.0,2122520,1,0,29112
2,132522,3,2,90,10,0,0,1,0,0,0,0,0,13252.2,45.0,1325220,0,0,37586
2,38038,2,2,259,14,0,0,0,0,0,0,0,0,2717.0,129.5,532532,0,0,45904
2,185160,3,2,294,4,0,0,0,1,0,0,0,0,46290.0,147.0,740640,0,0,48700
4,43138,2,4,172,3,0,0,0,0,0,0,0,0,14379.33,43.0,129414,1,1,56694
4,199382,4,4,168,9,0,0,0,1,0,0,0,0,22153.56,42.0,1794438,1,0,48544
3,164829,3,2,387,12,0,1,0,0,0,0,0,0,13735.75,129.0,1977948,0,0,48725
2,192223,3,4,152,16,0,0,0,0,1,0,0,0,12013.94,76.0,3075568,1,0,27919
1,115740,3,2,250,11,0,1,0,0,0,1,0,1,10521.82,250.0,1273140,0,0,40255
4,116174,2,3,221,17,1,0,0,0,1,0,0,1,6833.76,55.25,1974958,1,0,49585
1,54272,3,4,125,16,1,0,0,0,0,0,0,1,3392.0,125.0,868352,1,0,27778
2,142980,3,3,259,11,0,0,0,1,0,0,0,1,12998.18,129.5,1572780,1,0,38706
2,146916,4,1,91,10,0,0,1,0,1,0,0,0,14691.6,45.5,1469160,0,0,34873
2,56455,2,4,137,11,0,0,1,0,1,0,0,0,5132.27,68.5,621005,1,0,37840
1,73447,2,1,254,13,0,0,0,1,0,1,0,0,5649.77,254.0,954811,0,0,42104
4,82108,4,2,79,19,1,0,0,0,1,0,0,1,4321.47,19.75,1560052,0,0,40493
1,179138,2,4,135,13,1,0,0,0,0,1,0,1,13779.85,135.0,2328794,1,0,28271
3,176076,3,4,333,5,1,0,0,0,0,0,0,1,35215.2,111.0,880380,1,0,50768
1,43333,3,4,294,16,0,1,0,0,0,0,1,0,2708.31,294.0,693328,1,0,38254
1,126219,4,1,192,18,1,0,0,0,0,0,1,1,7012.17,192.0,2271942,0,0,31182
4,88029,2,1,107,9,0,0,0,0,0,0,1,0,9781.0,26.75,792261,0,0,52879
1,44697,2,2,192,8,0,0,0,0,0,0,1,1,5587.12,192.0,357576,0,0,41495
4,22634,2,3,387,8,1,0,0,0,0,0,0,0,2829.25,96.75,181072,1,0,63408
3,130520,4,3,225,11,0,0,0,1,0,0,1,1,11865.45,75.0,1435720,1,0,45296
1,29561,3,1,370,17,0,0,0,0,1,0,0,0,1738.88,370.0,502537,0,0,43863
4,154105,4,4,390,12,0,1,0,0,1,0,0,1,12842.08,97.5,1849260,1,0,58999
2,60063,3,3,136,19,0,0,0,1,0,0,1,1,3161.21,68.0,1141197,1,0,29836
4,30921,4,3,202,2,0,0,0,0,1,0,0,0,15460.5,50.5,61842,1,1,60711
1,24340,3,1,209,20,0,0,0,1,0,1,0,0,1217.0,209.0,486800,0,0,33830
4,67781,2,2,151,14,0,1,0,0,0,0,0,1,4841.5,37.75,948934,0,0,47439
1,19901,2,1,127,4,0,0,0,0,0,0,1,0,4975.25,127.0,79604,0,0,44280
3,15638,2,1,218,18,0,1,0,0,0,0,1,1,868.78,72.67,281484,0,0,44550
4,174668,4,4,200,18,0,1,0,0,0,0,0,0,9703.78,50.0,3144024,1,0,38951
4,49324,4,1,138,18,0,0,0,1,1,0,0,1,2740.22,34.5,887832,0,0,50680
4,93356,4,4,319,4,0,0,1,0,0,0,0,0,23339.0,79.75,373424,1,0,63729
4,37642,2,2,389,14,1,0,0,0,0,0,0,1,2688.71,97.25,526988,0,0,64310
4,30378,3,4,246,7,1,0,0,0,1,0,0,1,4339.71,61.5,212646,1,0,57260
1,55867,2,2,141,4,0,0,0,0,0,0,0,1,13966.75,141.0,223468,0,0,46633
2,78686,2,2,86,3,0,0,0,0,1,0,0,0,26228.67,43.0,236058,0,1,44174
2,47875,3,2,398,8,1,0,0,0,1,0,0,1,5984.38,199.0,383000,0,0,55329
2,123171,3,1,229,3,0,0,1,0,0,0,0,0,41057.0,114.5,369513,0,1,49960
2,105061,3,4,139,17,1,0,0,0,0,1,0,0,6180.06,69.5,1786037,1,0,31868
3,69377,3,3,182,20,0,0,1,0,1,0,0,0,3468.85,60.67,1387540,1,0,41207
1,59691,2,1,301,3,0,0,0,0,0,0,0,1,19897.0,301.0,179073,0,1,54183
3,196911,4,2,90,20,0,0,0,0,1,0,0,0,9845.55,30.0,3938220,0,0,29777
1,54063,2,3,204,8,0,0,0,1,0,1,0,0,6757.88,204.0,432504,1,0,43407
2,96782,3,1,332,11,0,0,0,0,0,1,0,0,8798.36,166.0,1064602,0,0,49434
3,83343,4,3,180,10,0,0,0,0,0,0,1,1,8334.3,60.0,833430,1,0,44455
4,88071,4,2,315,12,0,1,0,0,1,0,0,0,7339.25,78.75,1056852,0,0,55149
4,141564,2,3,352,12,0,1,0,0,1,0,0,0,11797.0,88.0,1698768,1,0,53499
3,126399,2,3,77,16,0,1,0,0,0,0,0,0,7899.94,25.67,2022384,1,0,33061
1,36357,2,2,353,20,0,0,0,1,1,0,0,0,1817.85,353.0,727140,0,0,43580
3,37314,4,3,276,4,0,1,0,0,0,0,1,1,9328.5,92.0,149256,1,0,58342
1,184769,4,1,263,19,0,0,1,0,0,1,0,1,9724.68,263.0,3510611,0,0,27950
2,75283,4,3,116,8,1,0,0,0,0,1,0,0,9410.38,58.0,602264,1,0,43343
2,64567,3,4,311,12,0,0,0,0,0,0,1,0,5380.58,155.5,774804,1,0,50944
1,52006,3,1,79,17,0,0,0,0,1,0,0,0,3059.18,79.0,884102,0,0,30355
2,196083,2,3,358,16,0,0,1,0,1,0,0,0,12255.19,179.0,3137328,1,0,35836
4,146758,4,4,200,10,0,0,0,0,0,0,1,1,14675.8,50.0,1467580,1,0,52642
4,173521,2,4,339,2,0,0,1,0,0,0,0,1,86760.5,84.75,347042,1,1,63551
2,66606,4,4,371,18,0,0,1,0,0,1,0,1,3700.33,185.5,1198908,1,0,43768
1,23891,2,3,130,9,0,0,0,0,0,0,1,1,2654.56,130.0,215019,1,0,37565
1,188187,3,2,233,2,1,0,0,0,0,0,1,0,94093.5,233.0,376374,0,1,42268
2,106732,4,4,82,2,0,1,0,0,1,0,0,0,53366.0,41.0,213464,1,1,43660
4,196791,3,2,341,8,0,0,0,1,0,1,0,1,24598.88,85.25,1574328,0,0,57964
1,172795,4,1,277,14,1,0,0,0,1,0,0,1,12342.5,277.0,2419130,0,0,39240
4,34877,2,2,315,6,0,0,0,1,0,0,1,0,5812.83,78.75,209262,0,0,61943
1,19026,4,2,202,14,0,0,0,0,0,0,0,0,1359.0,202.0,266364,0,0,37714
4,25422,3,2,313,13,0,0,0,0,0,1,0,0,1955.54,78.25,330486,0,0,61319
2,145316,4,2,363,16,0,0,0,0,0,0,1,0,9082.25,181.5,2325056,0,0,42089
4,38481,2,2,107,7,0,0,0,0,0,0,1,0,5497.29,26.75,269367,0,0,54565
2,94180,4,1,125,17,0,0,0,1,0,0,0,1,5540.0,62.5,1601060,0,0,33782
3,114384,3,1,388,11,1,0,0,0,0,0,1,1,10398.55,129.33,1258224,0,0,59195
1,63031,2,2,117,6,1,0,0,0,0,0,1,0,10505.17,117.0,378186,0,0,39292
1,144593,3,2,174,3,0,0,1,0,0,1,0,0,48197.67,174.0,433779,0,1,38326
4,137818,4,4,128,8,0,0,1,0,0,1,0,1,17227.25,32.0,1102544,1,0,47829
4,88127,3,1,146,13,0,0,1,0,0,1,0,0,6779.0,36.5,1145651,0,0,53910
4,97254,4,3,287,12,0,0,0,0,1,0,0,1,8104.5,71.75,1167048,1,0,57436
3,73232,2,1,124,5,1,0,0,0,0,0,0,1,14646.4,41.33,366160,0,0,49109
4,148084,3,3,124,2,0,0,0,1,0,1,0,1,74042.0,31.0,296168,1,1,49817
1,85224,3,4,198,5,0,0,0,0,1,0,0,1,17044.8,198.0,426120,1,0,42130
2,159529,4,2,154,14,0,0,0,0,1,0,0,0,11394.93,77.0,2233406,0,0,33089
2,34960,3,4,283,7,0,0,1,0,0,0,0,0,4994.29,141.5,244720,1,0,48371
3,92695,3,2,184,7,0,0,0,0,0,0,0,1,13242.14,61.33,648865,0,0,47915
2,135066,2,1,383,17,0,0,0,0,0,0,1,0,7945.06,191.5,2296122,0,0,43693
1,143982,4,2,362,6,0,0,0,0,1,0,0,0,23997.0,362.0,863892,0,0,50275
3,7693,4,3,118,18,0,1,0,0,0,1,0,0,427.39,39.33,138474,1,0,42951
4,120313,2,3,136,16,1,0,0,0,0,0,0,0,7519.56,34.0,1925008,1,0,43212
2,151930,2,4,344,20,0,0,0,1,1,0,0,1,7596.5,172.0,3038600,1,0,35184
1,33810,4,1,198,18,0,1,0,0,0,1,0,0,1878.33,198.0,608580,0,0,34045
1,25092,2,3,98,6,0,0,1,0,1,0,0,1,4182.0,98.0,150552,1,0,42019
1,184772,2,4,102,13,0,0,0,0,0,0,0,1,14213.23,102.0,2402036,1,0,29742
2,63105,2,1,188,17,0,0,0,0,0,0,1,0,3712.06,94.0,1072785,0,0,39588
3,166577,4,1,249,19,0,0,0,0,1,0,0,1,8767.21,83.0,3164963,0,0,44351
3,33555,2,4,220,11,1,0,0,0,0,1,0,0,3050.45,73.33,369105,1,0,51614
3,76934,3,3,202,17,0,1,0,0,0,0,0,0,4525.53,67.33,1307878,1,0,43860
2,77788,3,3,396,18,1,0,0,0,0,0,1,1,4321.56,198.0,1400184,1,0,49445
4,82257,4,4,254,19,0,0,0,0,0,1,0,0,4329.32,63.5,1562883,1,0,47835
1,22939,2,3,203,4,1,0,0,0,0,1,0,1,5734.75,203.0,91756,1,0,46805
2,147897,3,4,246,8,0,0,0,1,0,1,0,1,18487.12,123.0,1183176,1,0,43696
4,160223,4,3,91,16,0,0,0,0,1,0,0,0,10013.94,22.75,2563568,1,0,35917
1,133068,3,3,310,12,0,0,0,0,0,0,0,0,11089.0,310.0,1596816,1,0,40681
1,5036,2,4,146,15,0,0,1,0,0,1,0,0,335.73,146.0,75540,1,0,36881
4,98948,4,4,273,16,0,0,1,0,1,0,0,1,6184.25,68.25,1583168,1,0,49917
2,88707,3,3,73,11,0,0,0,0,0,0,0,0,8064.27,36.5,975777,1,0,37362
3,44051,4,4,397,13,0,0,0,1,0,0,0,1,3388.54,132.33,572663,1,0,55208
1,85738,3,3,234,14,0,1,0,0,1,0,0,1,6124.14,234.0,1200332,1,0,34614
3,78596,3,2,197,14,1,0,0,0,1,0,0,0,5614.0,65.67,1100344,0,0,44836
2,65071,2,1,114,15,0,0,0,0,0,1,0,0,4338.07,57.0,976065,0,0,39731
1,135613,2,1,287,18,0,0,1,0,0,0,0,0,7534.06,287.0,2441034,0,0,32823
3,78601,3,3,304,2,1,0,0,0,0,0,1,1,39300.5,101.33,157202,1,1,62499
2,34873,4,1,205,6,0,0,1,0,1,0,0,0,5812.17,102.5,209238,0,0,50267
2,172720,4,3,237,17,1,0,0,0,0,0,0,1,10160.0,118.5,2936240,1,0,33912
1,76468,2,4,306,9,0,1,0,0,0,0,0,0,8496.44,306.0,688212,1,0,40435
1,31470,3,2,162,15,0,0,0,0,0,1,0,0,2098.0,162.0,472050,0,0,36763
2,13328,2,1,74,2,1,0,0,0,0,0,1,1,6664.0,37.0,26656,0,1,46555
1,142405,3,1,225,17,0,0,0,1,0,1,0,1,8376.76,225.0,2420885,0,0,33348
4,126173,3,4,314,6,0,0,0,0,0,0,1,0,21028.83,78.5,757038,1,0,59934
1,51638,2,2,150,12,0,0,0,1,0,0,1,0,4303.17,150.0,619656,0,0,37128
2,16268,4,2,316,16,0,0,0,1,1,0,0,0,1016.75,158.0,260288,0,0,50236
1,118920,2,2,206,8,0,0,0,0,0,0,0,0,14865.0,206.0,951360,0,0,41344
2,115379,3,4,132,3,0,0,0,1,0,0,0,0,38459.67,66.0,346137,1,1,40017
4,153117,2,1,376,16,1,0,0,0,0,0,0,1,9569.81,94.0,2449872,0,0,58526
1,176813,4,1,185,5,1,0,0,0,0,0,1,1,35362.6,185.0,884065,0,0,39156
4,178842,4,2,182,2,1,0,0,0,0,0,0,1,89421.0,45.5,357684,0,1,54691
1,12887,3,4,100,7,0,0,0,0,1,0,0,1,1841.0,100.0,90209,1,0,42125
4,29918,2,4,76,5,0,0,0,1,0,0,1,0,5983.6,19.0,149590,1,0,50186
3,40497,4,4,72,6,0,0,0,0,0,0,1,1,6749.5,24.0,242982,1,0,47024
4,98562,2,2,376,17,1,0,0,0,0,0,1,1,5797.76,94.0,1675554,0,0,56582
3,197081,4,4,312,14,0,0,0,1,0,0,1,1,14077.21,104.0,2759134,1,0,43998
3,16929,3,2,125,5,0,0,0,1,1,0,0,0,3385.8,41.67,84645,0,0,51918
1,107201,3,2,142,13,0,0,1,0,0,0,0,1,8246.23,142.0,1393613,0,0,34078
1,197834,2,2,79,4,0,0,1,0,1,0,0,0,49458.5,79.0,791336,0,0,35885
4,121566,3,3,130,5,0,1,0,0,0,0,0,1,24313.2,32.5,607830,1,0,51805
2,33546,4,2,119,11,0,0,0,0,1,0,0,0,3049.64,59.5,369006,0,0,39490
2,173410,3,4,191,11,0,0,1,0,0,1,0,1,15764.55,95.5,1907510,1,0,34200
4,170355,4,3,244,19,0,0,0,0,0,1,0,0,8966.05,61.0,3236745,1,0,43059
2,87494,4,1,70,12,0,0,1,0,0,1,0,1,7291.17,35.0,1049928,0,0,38600
4,51566,3,1,107,4,0,1,0,0,0,1,0,0,12891.5,26.75,206264,0,0,61540
4,90464,4,4,259,10,0,0,0,1,0,0,1,0,9046.4,64.75,904640,1,0,54499
3,133279,4,4,148,11,0,1,0,0,0,0,1,1,12116.27,49.33,1466069,1,0,39473
4,86991,2,4,259,4,0,0,0,1,1,0,0,0,21747.75,64.75,347964,1,0,59237
1,97680,2,4,253,17,0,0,0,1,1,0,0,0,5745.88,253.0,1660560,1,0,34582
2,33013,2,3,136,5,0,0,0,0,0,1,0,1,6602.6,68.0,165065,1,0,46949
2,57132,3,4,86,6,0,0,1,0,0,0,0,1,9522.0,43.0,342792,1,0,42137
1,164156,2,2,385,16,0,0,0,0,0,1,0,0,10259.75,385.0,2626496,0,0,40812
4,112855,4,1,365,15,0,0,0,0,1,0,0,1,7523.67,91.25,1692825,0,0,57508
4,157215,3,4,278,4,1,0,0,0,0,1,0,1,39303.75,69.5,628860,1,0,60269
2,96627,3,2,110,20,0,0,0,1,1,0,0,1,4831.35,55.0,1932540,0,0,31533
2,127772,3,4,184,2,0,0,0,0,0,1,0,0,63886.0,92.0,255544,1,1,47214
4,150251,3,2,169,17,0,0,0,0,0,0,0,0,8838.29,42.25,2554267,0,0,45182
2,194798,4,3,208,4,0,0,0,1,0,1,0,0,48699.5,104.0,779192,1,0,44498
3,146294,4,1,385,12,0,0,0,0,0,0,0,0,12191.17,128.33,1755528,0,0,50189
2,196037,2,1,393,19,0,0,0,0,0,0,0,0,10317.74,196.5,3724703,0,0,41376
4,69068,3,3,371,13,0,0,0,0,1,0,0,0,5312.92,92.75,897884,1,0,58611
3,160021,2,2,363,6,1,0,0,0,0,0,0,0,26670.17,121.0,960126,0,0,57786
4,21116,4,4,86,14,0,0,0,0,0,0,1,1,1508.29,21.5,295624,1,0,41175
4,187124,3,2,391,15,0,0,0,1,0,0,1,0,12474.93,97.75,2806860,0,0,51309
2,56369,4,1,361,20,0,0,0,1,0,0,1,0,2818.45,180.5,1127380,0,0,46824
2,184889,2,3,143,6,0,0,0,1,1,0,0,1,30814.83,71.5,1109334,1,0,37465
4,108100,4,3,332,14,1,0,0,0,0,0,1,1,7721.43,83.0,1513400,1,0,52288
2,34655,3,2,85,4,1,0,0,0,1,0,0,1,8663.75,42.5,138620,0,0,45505
4,193874,3,2,83,19,0,0,0,0,1,0,0,0,10203.89,20.75,3683606,0,0,32255
4,52632,2,3,350,12,0,1,0,0,0,0,1,1,4386.0,87.5,631584,1,0,61564
3,150265,3,1,73,12,0,1,0,0,0,0,0,0,12522.08,24.33,1803180,0,0,39721
4,166848,4,4,196,8,1,0,0,0,0,1,0,0,20856.0,49.0,1334784,1,0,49413
4,179297,4,4,381,15,0,0,0,0,1,0,0,0,11953.13,95.25,2689455,1,0,48371
4,196082,4,2,75,15,0,1,0,0,0,0,1,1,13072.13,18.75,2941230,0,0,35394
2,184884,4,3,198,18,0,0,0,0,1,0,0,1,10271.33,99.0,3327912,1,0,31593
1,23895,2,3,301,4,0,0,0,0,0,0,0,0,5973.75,301.0,95580,1,0,49895
2,157281,4,3,382,4,0,0,0,0,0,0,0,0,39320.25,191.0,629124,1,0,53738
3,197879,2,1,264,9,0,0,1,0,0,0,1,0,21986.56,88.0,1780911,0,0,51909
2,28086,4,2,134,5,0,0,0,1,1,0,0,1,5617.2,67.0,140430,0,0,49411
4,90637,2,2,390,6,0,0,0,0,0,1,0,0,15106.17,97.5,543822,0,0,67042
2,163279,4,2,172,8,0,0,1,0,0,1,0,1,20409.88,86.0,1306232,0,0,41607
3,112334,4,1,346,20,1,0,0,0,1,0,0,0,5616.7,115.33,2246680,0,0,45435
1,156969,2,2,227,4,0,1,0,0,1,0,0,1,39242.25,227.0,627876,0,0,41220
4,68083,3,4,293,18,0,0,0,1,1,0,0,0,3782.39,73.25,1225494,1,0,48181
3,100028,3,2,358,6,0,1,0,0,0,0,1,1,16671.33,119.33,600168,0,0,56333
1,71957,3,2,347,17,0,0,0,1,0,0,0,1,4232.76,347.0,1223269,0,0,41151
2,102551,2,2,251,17,0,1,0,0,0,1,0,1,6032.41,125.5,1743367,0,0,39582
4,83506,3,1,73,3,0,0,0,1,0,0,1,1,27835.33,18.25,250518,0,1,53190
2,143355,3,4,284,4,0,1,0,0,1,0,0,1,35838.75,142.0,573420,1,0,51743
1,99024,2,4,286,2,0,1,0,0,1,0,0,1,49512.0,286.0,198048,1,1,48859
4,86481,3,3,278,10,0,1,0,0,0,0,0,0,8648.1,69.5,864810,1,0,61632
3,5255,3,3,143,18,0,1,0,0,1,0,0,0,291.94,47.67,94590,1,0,43433
4,20487,3,4,296,13,1,0,0,0,0,0,1,0,1575.92,74.0,266331,1,0,61727
2,24346,2,2,162,7,0,0,0,0,0,0,1,0,3478.0,81.0,170422,0,0,47952
2,40050,2,2,134,20,0,0,0,0,0,0,0,1,2002.5,67.0,801000,0,0,37118
4,13744,3,2,390,7,0,0,1,0,0,0,1,0,1963.43,97.5,96208,0,0,72267
3,160828,3,1,79,19,0,0,0,0,0,1,0,1,8464.63,26.33,3055732,0,0,31891
3,66596,2,2,372,17,0,0,0,0,0,0,1,1,3917.41,124.0,1132132,0,0,53931
2,161218,3,1,391,2,0,0,0,1,0,0,1,1,80609.0,195.5,322436,0,1,53834
2,124640,2,4,374,15,0,0,0,0,0,0,1,0,8309.33,187.0,1869600,1,0,48402
1,60032,3,2,347,20,0,0,0,1,0,1,0,1,3001.6,347.0,1200640,0,0,41911
1,47687,2,2,155,4,0,0,0,0,1,0,0,0,11921.75,155.0,190748,0,0,44018
1,182175,4,3,95,13,0,0,0,0,0,0,1,0,14013.46,95.0,2368275,1,0,20840
1,158048,4,4,287,2,0,1,0,0,0,0,0,0,79024.0,287.0,316096,1,1,44734
4,67863,2,2,164,20,1,0,0,0,0,1,0,0,3393.15,41.0,1357260,0,0,48441
2,136663,4,1,313,16,0,1,0,0,0,0,0,0,8541.44,156.5,2186608,0,0,41419
3,11277,3,4,176,5,1,0,0,0,0,0,1,1,2255.4,58.67,56385,1,0,54726
4,66860,2,3,317,15,0,0,0,1,0,0,0,1,4457.33,79.25,1002900,1,0,57250
3,138332,2,4,83,13,1,0,0,0,0,0,1,0,10640.92,27.67,1798316,1,0,36110
1,29741,3,1,230,8,0,0,0,1,0,1,0,1,3717.62,230.0,237928,0,0,47972
3,124720,3,3,140,5,0,0,0,0,0,0,0,0,24944.0,46.67,623600,1,0,49082
3,42211,2,1,221,18,0,0,0,0,0,0,0,1,2345.06,73.67,759798,0,0,44401
3,177614,3,4,144,2,1,0,0,0,0,0,1,1,88807.0,48.0,355228,1,1,49746
4,11869,2,3,284,9,1,0,0,0,0,0,1,1,1318.78,71.0,106821,1,0,60961
4,92616,3,1,120,5,0,0,0,1,1,0,0,1,18523.2,30.0,463080,0,0,55088
3,99515,2,4,212,10,0,1,0,0,0,0,1,1,9951.5,70.67,995150,1,0,46919
2,155494,3,1,105,11,0,0,0,1,0,0,1,1,14135.82,52.5,1710434,0,0,37279
3,171685,3,2,236,17,0,1,0,0,1,0,0,1,10099.12,78.67,2918645,0,0,43157
1,193088,4,4,305,9,0,0,0,0,0,0,1,1,21454.22,305.0,1737792,1,0,34422
4,65110,4,3,329,19,0,0,0,0,0,0,1,1,3426.84,82.25,1237090,1,0,53916
1,39033,4,3,261,2,1,0,0,0,1,0,0,1,19516.5,261.0,78066,1,1,52847
2,50213,3,2,271,16,0,1,0,0,0,1,0,1,3138.31,135.5,803408,0,0,46463
4,198065,2,1,331,13,0,0,0,1,0,1,0,1,15235.77,82.75,2574845,0,0,52950
3,17938,3,1,254,14,0,0,0,0,0,0,1,1,1281.29,84.67,251132,0,0,50765
2,135842,4,3,227,7,0,1,0,0,0,0,1,0,19406.0,113.5,950894,1,0,46721
2,7274,3,1,315,18,0,0,0,1,1,0,0,1,404.11,157.5,130932,0,0,51050
4,89390,4,4,179,3,1,0,0,0,1,0,0,1,29796.67,44.75,268170,1,1,53926
2,167887,4,4,168,5,1,0,0,0,0,1,0,1,33577.4,84.0,839435,1,0,39122
4,155033,2,3,310,2,0,0,1,0,0,0,0,1,77516.5,77.5,310066,1,1,61734
1,25044,2,4,271,2,0,0,0,0,0,0,1,1,12522.0,271.0,50088,1,1,48467
4,104372,4,3,191,3,0,0,1,0,0,0,0,1,34790.67,47.75,313116,1,1,55714
4,158047,4,1,186,5,0,0,0,0,0,0,0,0,31609.4,46.5,790235,0,0,53222
